block,rows,bf16_linear_us,dynamic_fp8_linear_us,prequant_fp8_mm_us,quant_only_us
15,32,26.976000517606735,87.26400136947632,27.23200060427189,65.37599861621857
15,256,28.16000021994114,98.65599870681763,23.77600036561489,70.23999840021133
15,64,27.424000203609467,90.7839983701706,25.248000398278236,68.06399673223495
16,16,22.655999287962914,86.84799820184708,25.887999683618546,65.43999910354614
16,256,28.095999732613564,90.20800143480301,25.439999997615814,69.98399645090103
16,128,26.847999542951584,91.77599847316742,23.93599972128868,68.54400038719177
16,512,38.59199956059456,87.87199854850769,24.351999163627625,70.88000327348709
16,2,23.584000766277313,86.75199747085571,25.760000571608543,65.88800251483917
16,4,23.711999878287315,86.62399649620056,26.208000257611275,62.6240000128746
16,32,26.496000587940216,86.5280032157898,24.671999737620354,65.5359998345375
16,64,25.95200017094612,91.80799871683121,26.399999856948853,67.84000247716904
16,1024,48.67200180888176,94.40000355243683,32.287999987602234,66.72000139951706
16,4096,115.58400094509125,146.62399888038635,60.92799827456474,107.84000158309937
16,8,28.095999732613564,86.75199747085571,26.079999282956123,63.29599767923355
16,1,22.975999861955643,89.88799899816513,29.184000566601753,65.2799978852272
16,2048,67.03999638557434,107.64800012111664,42.81599819660187,70.14399766921997
17,256,29.184000566601753,89.37600255012512,24.960000067949295,69.34399902820587
17,8,24.159999564290047,84.60800349712372,25.887999683618546,64.92800265550613
17,4,24.480000138282776,88.8959988951683,25.919999927282333,63.58399987220764
17,32,25.119999423623085,84.95999872684479,25.82399919629097,65.88800251483917
17,512,39.264000952243805,90.14400094747543,23.615999147295952,68.31999868154526
17,64,27.51999907195568,89.47200328111649,25.696000084280968,69.24799829721451
17,1024,50.11200159788132,92.79999881982803,30.46399913728237,69.18399780988693
17,2,26.016000658273697,85.85599809885025,26.399999856948853,68.2239979505539
17,128,27.96800062060356,96.28800302743912,25.02400055527687,67.35999882221222
17,4096,115.03999680280685,157.72800147533417,64.83200192451477,95.83999961614609
17,1,24.54400062561035,85.4400023818016,27.615999802947044,65.5359998345375
17,16,27.327999472618103,85.4400023818016,25.472000241279602,64.86400216817856
17,2048,65.63200056552887,107.32799768447876,42.17600077390671,74.36800003051758
18,256,28.12799997627735,88.95999938249588,23.679999634623528,68.86400282382965
18,2,23.80800060927868,87.13600039482117,27.23200060427189,63.87200206518173
18,512,38.91199827194214,87.42400258779526,22.84800074994564,68.80000233650208
18,1,23.32800067961216,89.91999924182892,24.12799932062626,66.17599725723267
18,128,28.16000021994114,91.16800129413605,26.176000013947487,69.5360004901886
18,1024,49.056001007556915,95.23200243711472,31.26399964094162,70.49600034952164
18,32,26.91200003027916,86.40000224113464,26.623999699950218,66.94400310516357
18,64,27.295999228954315,90.46400338411331,24.54400062561035,68.57600063085556
18,16,23.32800067961216,87.80799806118011,27.648000046610832,65.79200178384781
18,4096,116.03199690580368,146.97599411010742,63.74400109052658,104.73600029945374
18,2048,64.80000168085098,105.56799918413162,42.847998440265656,71.77600264549255
18,4,28.095999732613564,89.85599875450134,25.37599951028824,63.519999384880066
18,8,24.73600022494793,86.84799820184708,25.151999667286873,66.72000139951706
19,2048,65.92000275850296,105.79200088977814,41.600000113248825,74.33599978685379
19,1,25.087999179959297,87.90399879217148,27.55199931561947,66.91200286149979
19,8,25.887999683618546,86.59200370311737,24.351999163627625,64.7360011935234
19,2,23.360000923275948,88.48000317811966,24.064000695943832,65.72800129652023
19,64,26.976000517606735,91.87199920415878,24.351999163627625,67.32799857854843
19,4096,115.4559999704361,153.6639928817749,61.535999178886414,106.59199953079224
19,16,26.240000501275063,89.08800035715103,27.615999802947044,63.71200084686279
19,256,28.31999957561493,89.91999924182892,24.607999250292778,68.51200014352798
19,4,25.66399984061718,85.85599809885025,25.280000641942024,66.6240006685257
19,512,39.45599868893623,88.60799670219421,22.655999287962914,70.91200351715088
19,128,26.11199952661991,91.51999652385712,25.599999353289604,69.92000341415405
19,32,27.23200060427189,88.35200220346451,25.05600079894066,65.63200056552887
19,1024,50.335999578237534,97.95200079679489,32.15999901294708,68.96000355482101
20,2048,68.00000369548798,103.4879982471466,43.5199998319149,70.62400132417679
20,4096,114.49600011110306,143.96800100803375,61.503998935222626,99.71199929714203
20,128,28.76799926161766,89.50400352478027,26.528000831604004,71.19999825954437
20,8,24.351999163627625,89.40800279378891,26.944000273942947,65.40799885988235
20,512,40.28800129890442,90.71999788284302,23.80800060927868,68.2239979505539
20,32,27.264000847935677,85.28000116348267,25.02400055527687,72.15999811887741
20,1,23.96799996495247,87.87199854850769,24.351999163627625,64.4799992442131
20,64,25.760000571608543,91.80799871683121,26.30399912595749,68.92800331115723
20,1024,50.36799982190132,92.83199906349182,32.86400064826012,70.17599791288376
20,16,24.032000452280045,85.1840004324913,26.815999299287796,66.91200286149979
20,4,22.431999444961548,87.13600039482117,26.1439997702837,66.20799750089645
20,2,25.439999997615814,85.34400165081024,27.83999964594841,66.20799750089645
20,256,30.400000512599945,90.40000289678574,22.495999932289124,68.96000355482101
21,2,23.19999970495701,85.9839990735054,26.240000501275063,70.46400010585785
21,1,23.77600036561489,87.48800307512283,24.57600086927414,65.2799978852272
21,64,27.35999971628189,89.75999802350998,25.50400048494339,66.91200286149979
21,128,24.447999894618988,88.73599767684937,26.1439997702837,70.592001080513
21,1024,49.95200037956238,92.54399687051773,31.90400078892708,69.18399780988693
