layer,receiver_group,rank,count,mean_share,median_share,p75_share,p90_share,full_bytes,policy_bytes,policy_byte_saving
6,3,8,5473,0.05551566183567047,0.052919913083314896,0.06577836722135544,0.08005935698747635,22417408.0,22417408.0,0.0
7,0,1,2954,0.2478320151567459,0.21959474682807922,0.2761295735836029,0.34921014308929443,12099584.0,12099584.0,0.0
7,0,2,3339,0.17019860446453094,0.16532717645168304,0.20003360509872437,0.2351628690958023,13676544.0,13676544.0,0.0
7,0,3,4312,0.13436216115951538,0.13025341928005219,0.15916232764720917,0.1877657175064087,17661952.0,17661952.0,0.0
7,0,4,5047,0.11286146193742752,0.10740061104297638,0.13205814361572266,0.15704631805419922,20672512.0,20672512.0,0.0
7,0,5,5307,0.09537752717733383,0.09179610013961792,0.11274731159210205,0.13495774567127228,21737472.0,21737472.0,0.0
7,0,6,5899,0.07936327904462814,0.07593687623739243,0.09362204372882843,0.11292660981416702,24162304.0,24162304.0,0.0
7,0,7,6290,0.0672464519739151,0.06417001038789749,0.07834219187498093,0.09518507868051529,25763840.0,25763840.0,0.0
7,0,8,6461,0.05875064432621002,0.05575617402791977,0.06841891258955002,0.0833478793501854,26464256.0,26464256.0,0.0
7,1,1,7435,0.2631339132785797,0.2543863356113434,0.30861198902130127,0.3610999286174774,30453760.0,30453760.0,0.0
7,1,2,6999,0.19397318363189697,0.1851937174797058,0.22694909572601318,0.27197152376174927,28667904.0,28667904.0,0.0
7,1,3,6262,0.14919598400592804,0.1429760903120041,0.1708379089832306,0.20400820672512054,25649152.0,25649152.0,0.0
7,1,4,5615,0.11947163939476013,0.11541450768709183,0.13714006543159485,0.1641869992017746,22999040.0,22999040.0,0.0
7,1,5,5298,0.10001420229673386,0.09571454674005508,0.11673124879598618,0.140477254986763,21700608.0,21700608.0,0.0
7,1,6,5146,0.08285566419363022,0.07986414432525635,0.09737825393676758,0.11736121773719788,21078016.0,21078016.0,0.0
7,1,7,5037,0.07015535980463028,0.06727426499128342,0.08244375884532928,0.09893306344747543,20631552.0,20631552.0,0.0
7,1,8,5089,0.06111705303192139,0.05862193554639816,0.07213181257247925,0.08613494038581848,20844544.0,20844544.0,0.0
7,2,1,7659,0.25165021419525146,0.24139666557312012,0.2962475121021271,0.35315200686454773,31371264.0,31371264.0,0.0
7,2,2,7456,0.17647701501846313,0.17323103547096252,0.2067989706993103,0.23504644632339478,30539776.0,30539776.0,0.0
7,2,3,8073,0.13950802385807037,0.1362682580947876,0.16219808161258698,0.18851114809513092,33067008.0,33067008.0,0.0
7,2,4,8658,0.11921355873346329,0.11559935659170151,0.139860600233078,0.16459453105926514,35463168.0,35463168.0,0.0
7,2,5,8927,0.09978410601615906,0.09556359797716141,0.11903347820043564,0.14193126559257507,36564992.0,36564992.0,0.0
7,2,6,8541,0.0845467746257782,0.0812135711312294,0.10229730606079102,0.12320607155561447,34983936.0,34983936.0,0.0
7,2,7,8596,0.07138397544622421,0.0679020881652832,0.0855783075094223,0.10562799870967865,35209216.0,35209216.0,0.0
7,2,8,8097,0.0601092204451561,0.05739220604300499,0.07111427932977676,0.08556738495826721,33165312.0,33165312.0,0.0
7,3,1,6187,0.24009664356708527,0.22647863626480103,0.28299883008003235,0.3477107286453247,25341952.0,25341952.0,0.0
7,3,2,6441,0.17485308647155762,0.16869980096817017,0.20237326622009277,0.23418986797332764,26382336.0,26382336.0,0.0
7,3,3,5588,0.13900361955165863,0.1336834579706192,0.16047178208827972,0.18904009461402893,22888448.0,22888448.0,0.0
7,3,4,4915,0.1135576069355011,0.10976668447256088,0.13074973225593567,0.15385006368160248,20131840.0,20131840.0,0.0
7,3,5,4703,0.09443527460098267,0.09150177240371704,0.10876865684986115,0.13040213286876678,19263488.0,19263488.0,0.0
7,3,6,4649,0.08025788515806198,0.07670736312866211,0.09316857904195786,0.11148837953805923,19042304.0,19042304.0,0.0
7,3,7,4312,0.06971453130245209,0.06762289255857468,0.08143958449363708,0.09624944627285004,17661952.0,17661952.0,0.0
7,3,8,4588,0.0631437748670578,0.06055976077914238,0.07536203414201736,0.08808441460132599,18792448.0,18792448.0,0.0
8,0,1,4763,0.24884085357189178,0.24116112291812897,0.28951960802078247,0.34237322211265564,19509248.0,19509248.0,0.0
8,0,2,5773,0.17447926104068756,0.17104940116405487,0.20922289788722992,0.25022292137145996,23646208.0,23646208.0,0.0
8,0,3,6268,0.14769849181175232,0.1409568339586258,0.17022593319416046,0.20344536006450653,25673728.0,25673728.0,0.0
8,0,4,6537,0.12113957852125168,0.11663446575403214,0.13920259475708008,0.16647370159626007,26775552.0,26775552.0,0.0
8,0,5,6262,0.10120944678783417,0.0978640466928482,0.11658614128828049,0.1391393095254898,25649152.0,25649152.0,0.0
8,0,6,6377,0.08499644696712494,0.08276129513978958,0.09857366979122162,0.11628226190805435,26120192.0,26120192.0,0.0
8,0,7,6461,0.07016189396381378,0.0696963295340538,0.08417172729969025,0.09935294091701508,26464256.0,26464256.0,0.0
8,0,8,6003,0.06304800510406494,0.06116294488310814,0.07407903671264648,0.08764626830816269,24588288.0,24588288.0,0.0
8,1,1,7807,0.24580757319927216,0.21231763064861298,0.261578232049942,0.3212052881717682,31977472.0,31977472.0,0.0
8,1,2,7362,0.1807822734117508,0.17309816181659698,0.2082531899213791,0.2496575117111206,30154752.0,30154752.0,0.0
8,1,3,7317,0.14410017430782318,0.14119970798492432,0.17167207598686218,0.2042068988084793,29970432.0,29970432.0,0.0
8,1,4,6217,0.12453127652406693,0.11895434558391571,0.14411385357379913,0.173539936542511,25464832.0,25464832.0,0.0
8,1,5,6119,0.1046954095363617,0.1000044196844101,0.12261535227298737,0.14829126000404358,25063424.0,25063424.0,0.0
8,1,6,5752,0.08954138308763504,0.08515961468219757,0.10493981838226318,0.1297496110200882,23560192.0,23560192.0,0.0
8,1,7,5749,0.07526426762342453,0.07099898904561996,0.08966781198978424,0.11133792996406555,23547904.0,23547904.0,0.0
8,1,8,5536,0.06330318003892899,0.05951274558901787,0.0750168189406395,0.09422912448644638,22675456.0,22675456.0,0.0
8,2,1,5378,0.2670919895172119,0.2596621811389923,0.31562578678131104,0.3681282699108124,22028288.0,22028288.0,0.0
8,2,2,5067,0.19680604338645935,0.18456286191940308,0.23069128394126892,0.28553080558776855,20754432.0,20754432.0,0.0
8,2,3,3819,0.1416788101196289,0.13543932139873505,0.1610029935836792,0.19125519692897797,15642624.0,15642624.0,0.0
8,2,4,4502,0.10783187299966812,0.10910887271165848,0.12998820841312408,0.1512511968612671,18440192.0,18440192.0,0.0
8,2,5,4419,0.09503321349620819,0.09293746948242188,0.11048963665962219,0.12906792759895325,18100224.0,18100224.0,0.0
8,2,6,4723,0.0758678987622261,0.07614636421203613,0.09247107803821564,0.10868867486715317,19345408.0,19345408.0,0.0
8,2,7,4611,0.06862454116344452,0.06612218171358109,0.08054381608963013,0.09487143158912659,18886656.0,18886656.0,0.0
8,2,8,4984,0.061009109020233154,0.05857975035905838,0.07157908380031586,0.08574246615171432,20414464.0,20414464.0,0.0
8,3,1,6287,0.23864348232746124,0.22397591173648834,0.280884712934494,0.34843218326568604,25751552.0,25751552.0,0.0
8,3,2,6033,0.1763436496257782,0.1713026612997055,0.20425736904144287,0.24127069115638733,24711168.0,24711168.0,0.0
8,3,3,6831,0.1401730328798294,0.13538578152656555,0.1651180386543274,0.1944916695356369,27979776.0,27979776.0,0.0
8,3,4,6979,0.11184623092412949,0.10814595967531204,0.13257551193237305,0.15706437826156616,28585984.0,28585984.0,0.0
8,3,5,7435,0.08972379565238953,0.08750700950622559,0.1095869392156601,0.13287609815597534,30453760.0,30453760.0,0.0
8,3,6,7383,0.07701436430215836,0.07317550480365753,0.09156979620456696,0.11149967461824417,30240768.0,30240768.0,0.0
8,3,7,7414,0.06514472514390945,0.06195157393813133,0.07751555740833282,0.09500013291835785,30367744.0,30367744.0,0.0
8,3,8,7712,0.05445512756705284,0.0525958277285099,0.06639446318149567,0.08127091825008392,31588352.0,31588352.0,0.0
9,0,1,6778,0.29811060428619385,0.2642917037010193,0.3405027687549591,0.4230734705924988,27762688.0,27762688.0,0.0
9,0,2,5145,0.18716546893119812,0.16866055130958557,0.22246354818344116,0.2850189805030823,21073920.0,21073920.0,0.0
9,0,3,4652,0.14597995579242706,0.1324760466814041,0.16631430387496948,0.21473607420921326,19054592.0,19054592.0,0.0
9,0,4,4144,0.11409208178520203,0.10766692459583282,0.132842019200325,0.16090495884418488,16973824.0,16973824.0,0.0
9,0,5,4644,0.08731121569871902,0.08627994358539581,0.10782531648874283,0.13031746447086334,19021824.0,19021824.0,0.0
9,0,6,4807,0.07402458786964417,0.07260830700397491,0.09158675372600555,0.11342965811491013,19689472.0,19689472.0,0.0
9,0,7,4861,0.062496159225702286,0.05901062488555908,0.07457413524389267,0.0921739935874939,19910656.0,19910656.0,0.0
9,0,8,5282,0.05018160864710808,0.04860544204711914,0.06204736977815628,0.07685605436563492,21635072.0,21635072.0,0.0
9,1,1,7063,0.24149279296398163,0.22320488095283508,0.28855448961257935,0.3651888370513916,28930048.0,28930048.0,0.0
9,1,2,6773,0.18371032178401947,0.16167722642421722,0.21889565885066986,0.2858939468860626,27742208.0,27742208.0,0.0
9,1,3,6527,0.14010165631771088,0.12775741517543793,0.16287092864513397,0.22234182059764862,26734592.0,26734592.0,0.0
9,1,4,6238,0.11693654954433441,0.10882091522216797,0.13221360743045807,0.16566090285778046,25550848.0,25550848.0,0.0
9,1,5,6637,0.09612875431776047,0.0916275903582573,0.11222393065690994,0.13434089720249176,27185152.0,27185152.0,0.0
9,1,6,6878,0.08060181140899658,0.07704108953475952,0.09523183107376099,0.11602068692445755,28172288.0,28172288.0,0.0
9,1,7,6883,0.06642509996891022,0.0625758022069931,0.07768845558166504,0.09616350382566452,28192768.0,28192768.0,0.0
9,1,8,6758,0.05656726285815239,0.05373123660683632,0.06666547805070877,0.08133073151111603,27680768.0,27680768.0,0.0
9,2,1,4199,0.24468839168548584,0.23116882145404816,0.2914005517959595,0.3520497977733612,17199104.0,17199104.0,0.0
9,2,2,5582,0.18187065422534943,0.1775275319814682,0.22061598300933838,0.2708510458469391,22863872.0,22863872.0,0.0
9,2,3,6036,0.15507279336452484,0.14990998804569244,0.18151231110095978,0.21537761390209198,24723456.0,24723456.0,0.0
9,2,4,6417,0.12912295758724213,0.12437944859266281,0.15518197417259216,0.18458716571331024,26284032.0,26284032.0,0.0
9,2,5,5731,0.10300461947917938,0.09772335737943649,0.12384413182735443,0.15228363871574402,23474176.0,23474176.0,0.0
9,2,6,5508,0.08369754254817963,0.07920503616333008,0.1009005457162857,0.12319426983594894,22560768.0,22560768.0,0.0
9,2,7,5094,0.06764768809080124,0.06436403095722198,0.08156731724739075,0.09953297674655914,20865024.0,20865024.0,0.0
9,2,8,5096,0.056606095284223557,0.05302317813038826,0.06703966856002808,0.08300230652093887,20873216.0,20873216.0,0.0
9,3,1,6195,0.25775304436683655,0.24466422200202942,0.3123542368412018,0.3809589743614197,25374720.0,25374720.0,0.0
9,3,2,6735,0.1816142052412033,0.16825148463249207,0.2157791256904602,0.270627498626709,27586560.0,27586560.0,0.0
9,3,3,7020,0.13977444171905518,0.13235773146152496,0.16530925035476685,0.20546400547027588,28753920.0,28753920.0,0.0
9,3,4,7436,0.1105150356888771,0.1068582758307457,0.13388904929161072,0.16590122878551483,30457856.0,30457856.0,0.0
9,3,5,7223,0.09358569234609604,0.08848823606967926,0.11117969453334808,0.13738790154457092,29585408.0,29585408.0,0.0
9,3,6,7042,0.07593697309494019,0.07216425240039825,0.09096907824277878,0.11126971989870071,28844032.0,28844032.0,0.0
9,3,7,7397,0.0603848434984684,0.05749712884426117,0.07399825751781464,0.09205357730388641,30298112.0,30298112.0,0.0
9,3,8,7099,0.05235980823636055,0.0490812249481678,0.06291834264993668,0.07778840512037277,29077504.0,29077504.0,0.0
10,0,1,8098,0.28653469681739807,0.25400683283805847,0.3199838697910309,0.41319724917411804,33169408.0,33169408.0,0.0
10,0,2,7342,0.18108300864696503,0.17134495079517365,0.21460017561912537,0.2606898546218872,30072832.0,30072832.0,0.0
10,0,3,5134,0.13886286318302155,0.13149920105934143,0.1627359688282013,0.19870752096176147,21028864.0,21028864.0,0.0
10,0,4,5468,0.11085812747478485,0.10602772235870361,0.1310739517211914,0.1566314399242401,22396928.0,22396928.0,0.0
10,0,5,5821,0.08469752967357635,0.08222568035125732,0.1038288101553917,0.1279718279838562,23842816.0,23842816.0,0.0
10,0,6,6035,0.06978948414325714,0.06620905548334122,0.08232258260250092,0.10164336115121841,24719360.0,24719360.0,0.0
10,0,7,6127,0.05670938640832901,0.05359116196632385,0.06724219024181366,0.08272413909435272,25096192.0,25096192.0,0.0
10,0,8,6159,0.046409886330366135,0.043494317680597305,0.05537944287061691,0.06835835427045822,25227264.0,25227264.0,0.0
10,1,1,6291,0.28846392035484314,0.2768590450286865,0.3462793827056885,0.42501556873321533,25767936.0,25767936.0,0.0
10,1,2,5862,0.1927337795495987,0.18423786759376526,0.22621120512485504,0.2732727527618408,24010752.0,24010752.0,0.0
10,1,3,5893,0.15893594920635223,0.15317879617214203,0.18993240594863892,0.2269476056098938,24137728.0,24137728.0,0.0
10,1,4,5292,0.12796853482723236,0.12215603142976761,0.15375353395938873,0.18623559176921844,21676032.0,21676032.0,0.0
10,1,5,4954,0.1005929633975029,0.09682709723711014,0.1206655502319336,0.1478603184223175,20291584.0,20291584.0,0.0
10,1,6,5191,0.07532993704080582,0.07216797024011612,0.09363245964050293,0.1180214211344719,21262336.0,21262336.0,0.0
10,1,7,5182,0.06195685639977455,0.05900280177593231,0.07500749826431274,0.09316924959421158,21225472.0,21225472.0,0.0
10,1,8,5443,0.04853273928165436,0.04505253955721855,0.05891718715429306,0.07473377883434296,22294528.0,22294528.0,0.0
10,2,1,3493,0.2659502923488617,0.24428853392601013,0.32110241055488586,0.39965391159057617,14307328.0,14307328.0,0.0
10,2,2,5613,0.18147307634353638,0.17731796205043793,0.21429702639579773,0.2605173587799072,22990848.0,22990848.0,0.0
10,2,3,6453,0.15140442550182343,0.14607453346252441,0.17681914567947388,0.20917819440364838,26431488.0,26431488.0,0.0
10,2,4,7977,0.11860079318284988,0.1171964704990387,0.14181272685527802,0.16794615983963013,32673792.0,32673792.0,0.0
10,2,5,7606,0.09883970767259598,0.09477553516626358,0.1159268468618393,0.13928596675395966,31154176.0,31154176.0,0.0
10,2,6,7181,0.07949196547269821,0.07603414356708527,0.09414172172546387,0.11321486532688141,29413376.0,29413376.0,0.0
10,2,7,6618,0.06286007165908813,0.06068508327007294,0.07736647129058838,0.09450703114271164,27107328.0,27107328.0,0.0
10,2,8,6279,0.0523795560002327,0.05016851797699928,0.06413712352514267,0.08031433075666428,25718784.0,25718784.0,0.0
10,3,1,6353,0.23686540126800537,0.22611898183822632,0.2756557762622833,0.33241334557533264,26021888.0,26021888.0,0.0
10,3,2,5418,0.17232561111450195,0.16017454862594604,0.20315080881118774,0.2546118497848511,22192128.0,22192128.0,0.0
10,3,3,6755,0.13799145817756653,0.13011813163757324,0.16596758365631104,0.21071168780326843,27668480.0,27668480.0,0.0
10,3,4,5498,0.12321779131889343,0.11110157519578934,0.14690417051315308,0.19305576384067535,22519808.0,22519808.0,0.0
10,3,5,5854,0.09922956675291061,0.08976507931947708,0.11831090599298477,0.15803562104701996,23977984.0,23977984.0,0.0
10,3,6,5828,0.0760384127497673,0.0702957957983017,0.09120528399944305,0.11680281907320023,23871488.0,23871488.0,0.0
10,3,7,6308,0.0590800978243351,0.0548660010099411,0.07070357352495193,0.09087713062763214,25837568.0,25837568.0,0.0
10,3,8,6354,0.04763085022568703,0.04408801347017288,0.05710027739405632,0.07281249016523361,26025984.0,26025984.0,0.0
11,0,1,5572,0.2758449912071228,0.2646411061286926,0.3328264355659485,0.4059709310531616,22822912.0,22822912.0,0.0
11,0,2,5769,0.18766066431999207,0.18025438487529755,0.22504602372646332,0.26851916313171387,23629824.0,23629824.0,0.0
11,0,3,5956,0.14274588227272034,0.13326673209667206,0.1714741587638855,0.214395672082901,24395776.0,24395776.0,0.0
11,0,4,5947,0.11257938295602798,0.10567548871040344,0.13488304615020752,0.16935165226459503,24358912.0,24358912.0,0.0
11,0,5,6363,0.08542061597108841,0.08186135441064835,0.1074477881193161,0.13449405133724213,26062848.0,26062848.0,0.0
11,0,6,6397,0.0709916278719902,0.06654945015907288,0.08715199679136276,0.10877911746501923,26202112.0,26202112.0,0.0
11,0,7,6563,0.056272245943546295,0.052720800042152405,0.06907959282398224,0.08714393526315689,26882048.0,26882048.0,0.0
11,0,8,6799,0.04557335004210472,0.041906893253326416,0.05553632229566574,0.07157701253890991,27848704.0,27848704.0,0.0
11,1,1,3271,0.2486879825592041,0.23058101534843445,0.2961106300354004,0.3730684518814087,13398016.0,13398016.0,0.0
11,1,2,4458,0.1924544721841812,0.18643082678318024,0.2290322482585907,0.2731880247592926,18259968.0,18259968.0,0.0
11,1,3,5367,0.15781661868095398,0.15026403963565826,0.18981850147247314,0.22966140508651733,21983232.0,21983232.0,0.0
11,1,4,5686,0.1251625418663025,0.11806365102529526,0.1497555524110794,0.188046395778656,23289856.0,23289856.0,0.0
11,1,5,5723,0.09813784807920456,0.09121228009462357,0.11880253255367279,0.15051573514938354,23441408.0,23441408.0,0.0
11,1,6,5092,0.0739283412694931,0.06880927830934525,0.08991137146949768,0.11364290118217468,20856832.0,20856832.0,0.0
11,1,7,4691,0.0570601224899292,0.05234377458691597,0.07066859304904938,0.09045316278934479,19214336.0,19214336.0,0.0
11,1,8,4764,0.04415159672498703,0.040031228214502335,0.05509975552558899,0.07329624891281128,19513344.0,19513344.0,0.0
11,2,1,8669,0.24652759730815887,0.22878216207027435,0.3039152920246124,0.3842504918575287,35508224.0,35508224.0,0.0
11,2,2,7574,0.17558573186397552,0.15510903298854828,0.2154477834701538,0.2910875082015991,31023104.0,31023104.0,0.0
11,2,3,6459,0.13834644854068756,0.11903009563684464,0.16146065294742584,0.2430768609046936,26456064.0,26456064.0,0.0
11,2,4,5371,0.1109297126531601,0.09324713051319122,0.12137259542942047,0.18270570039749146,21999616.0,21999616.0,0.0
11,2,5,5336,0.0841090977191925,0.07328937202692032,0.09331779927015305,0.12361165881156921,21856256.0,21856256.0,0.0
11,2,6,5901,0.06182558834552765,0.05713255703449249,0.07300132513046265,0.08993496000766754,24170496.0,24170496.0,0.0
11,2,7,5940,0.049009062349796295,0.046453237533569336,0.05895271897315979,0.0735517367720604,24330240.0,24330240.0,0.0
11,2,8,5687,0.04196309670805931,0.039081595838069916,0.050054632127285004,0.06205790862441063,23293952.0,23293952.0,0.0
11,3,1,6723,0.2989806830883026,0.26335710287094116,0.33946001529693604,0.43607690930366516,27537408.0,27537408.0,0.0
11,3,2,6434,0.21449653804302216,0.20349690318107605,0.257072776556015,0.3190907835960388,26353664.0,26353664.0,0.0
11,3,3,6453,0.16484877467155457,0.15734055638313293,0.19849087297916412,0.24178321659564972,26431488.0,26431488.0,0.0
11,3,4,7231,0.1302153617143631,0.12717169523239136,0.16163083910942078,0.19702588021755219,29618176.0,29618176.0,0.0
11,3,5,6813,0.10373790562152863,0.09685764461755753,0.12768900394439697,0.159548819065094,27906048.0,27906048.0,0.0
11,3,6,6845,0.08090301603078842,0.0751417800784111,0.09886695444583893,0.126750648021698,28037120.0,28037120.0,0.0
11,3,7,7041,0.06410519778728485,0.058831945061683655,0.07824846357107162,0.10183330625295639,28839936.0,28839936.0,0.0
11,3,8,6985,0.05231928080320358,0.04791427031159401,0.06455237418413162,0.08256350457668304,28610560.0,28610560.0,0.0
12,0,1,5802,0.27350568771362305,0.25496596097946167,0.3305348753929138,0.41796189546585083,23764992.0,23764992.0,0.0
12,0,2,7344,0.1993670016527176,0.18890145421028137,0.23487091064453125,0.2848562002182007,30081024.0,30081024.0,0.0
12,0,3,6573,0.15428878366947174,0.14575080573558807,0.18131250143051147,0.22483931481838226,26923008.0,26923008.0,0.0
12,0,4,5956,0.11580018699169159,0.10577935725450516,0.13550984859466553,0.16954274475574493,24395776.0,24395776.0,0.0
12,0,5,5349,0.09044978022575378,0.08391514420509338,0.10655760765075684,0.13545387983322144,21909504.0,21909504.0,0.0
12,0,6,5488,0.06986453384160995,0.06624336540699005,0.08413536101579666,0.10536196827888489,22478848.0,22478848.0,0.0
12,0,7,5459,0.05761118233203888,0.0540643148124218,0.06912112236022949,0.0860242024064064,22360064.0,22360064.0,0.0
12,0,8,5496,0.04653539881110191,0.04278946667909622,0.05635399743914604,0.07195307314395905,22511616.0,22511616.0,0.0
12,1,1,5221,0.2684764862060547,0.2524462640285492,0.31654173135757446,0.3947449028491974,21385216.0,21385216.0,0.0
12,1,2,5231,0.18935880064964294,0.18023128807544708,0.22415250539779663,0.2758273482322693,21426176.0,21426176.0,0.0
12,1,3,6392,0.14906084537506104,0.14121873676776886,0.17984852194786072,0.22158198058605194,26181632.0,26181632.0,0.0
12,1,4,7299,0.11816664040088654,0.11279051005840302,0.14249664545059204,0.17412179708480835,29896704.0,29896704.0,0.0
12,1,5,7712,0.09053273499011993,0.0862807184457779,0.11144112795591354,0.13862165808677673,31588352.0,31588352.0,0.0
12,1,6,7636,0.07262072712182999,0.06843279302120209,0.08925044536590576,0.11111505329608917,31277056.0,31277056.0,0.0
12,1,7,7264,0.0563296303153038,0.052428826689720154,0.0693378895521164,0.0881258100271225,29753344.0,29753344.0,0.0
12,1,8,7277,0.04486808925867081,0.04126117378473282,0.05591549724340439,0.07096879184246063,29806592.0,29806592.0,0.0
12,2,1,8120,0.24836301803588867,0.23157799243927002,0.3021753132343292,0.38321468234062195,33259520.0,33259520.0,0.0
12,2,2,6133,0.1905149519443512,0.17782427370548248,0.22503319382667542,0.2826403081417084,25120768.0,25120768.0,0.0
12,2,3,5240,0.145950049161911,0.13755396008491516,0.1706266850233078,0.2101994752883911,21463040.0,21463040.0,0.0
12,2,4,5221,0.11474396288394928,0.10739362984895706,0.13455913960933685,0.1661832630634308,21385216.0,21385216.0,0.0
12,2,5,5542,0.0909726619720459,0.08559668809175491,0.10821475088596344,0.13435037434101105,22700032.0,22700032.0,0.0
12,2,6,6073,0.07244964689016342,0.0678434893488884,0.08679140359163284,0.10829844325780869,24875008.0,24875008.0,0.0
12,2,7,6192,0.05812753364443779,0.05411374941468239,0.07014938443899155,0.087961845099926,25362432.0,25362432.0,0.0
12,2,8,6380,0.047396354377269745,0.04425334930419922,0.05784399434924126,0.07261355221271515,26132480.0,26132480.0,0.0
12,3,1,5092,0.2910180985927582,0.26342806220054626,0.3403817117214203,0.4499531686306,20856832.0,20856832.0,0.0
12,3,2,5527,0.18458683788776398,0.17705345153808594,0.22422021627426147,0.27351605892181396,22638592.0,22638592.0,0.0
12,3,3,6030,0.15191850066184998,0.14392615854740143,0.18540221452713013,0.2301059067249298,24698880.0,24698880.0,0.0
12,3,4,5759,0.12850713729858398,0.11789271980524063,0.15582260489463806,0.19777905941009521,23588864.0,23588864.0,0.0
12,3,5,5632,0.10145314037799835,0.09246933460235596,0.12254127860069275,0.15805742144584656,23068672.0,23068672.0,0.0
12,3,6,5038,0.0792902261018753,0.07127778232097626,0.09650607407093048,0.12578317523002625,20635648.0,20635648.0,0.0
12,3,7,5320,0.059738848358392715,0.05316362902522087,0.07266227900981903,0.09464874863624573,21790720.0,21790720.0,0.0
12,3,8,5082,0.04807978868484497,0.042755648493766785,0.05789375677704811,0.07836461067199707,20815872.0,20815872.0,0.0
13,0,1,3271,0.30284178256988525,0.25665315985679626,0.3432791829109192,0.52129727602005,13398016.0,13398016.0,0.0
13,0,2,3475,0.1844789981842041,0.1818019151687622,0.22725772857666016,0.2758725583553314,14233600.0,14233600.0,0.0
13,0,3,4582,0.15403446555137634,0.15015561878681183,0.19121021032333374,0.23069314658641815,18767872.0,18767872.0,0.0
13,0,4,4720,0.13078716397285461,0.12266921997070312,0.15923786163330078,0.19687704741954803,19333120.0,19333120.0,0.0
13,0,5,4824,0.10318997502326965,0.09400388598442078,0.12677735090255737,0.16314169764518738,19759104.0,19759104.0,0.0
13,0,6,4928,0.07971972972154617,0.0722489133477211,0.09797114133834839,0.12748892605304718,20185088.0,20185088.0,0.0
13,0,7,4781,0.06270363926887512,0.05657271668314934,0.07665704190731049,0.10054896026849747,19582976.0,19582976.0,0.0
13,0,8,4588,0.05060781538486481,0.04590146988630295,0.06128813326358795,0.08108552545309067,18792448.0,18792448.0,0.0
13,1,1,6789,0.27539968490600586,0.26205840706825256,0.3335122764110565,0.40396371483802795,27807744.0,27807744.0,0.0
13,1,2,6060,0.18483152985572815,0.17849025130271912,0.22123783826828003,0.2612612843513489,24821760.0,24821760.0,0.0
13,1,3,5405,0.13924448192119598,0.13331452012062073,0.16636747121810913,0.20033453404903412,22138880.0,22138880.0,0.0
13,1,4,5104,0.102628692984581,0.09796762466430664,0.1232871413230896,0.14902181923389435,20905984.0,20905984.0,0.0
13,1,5,5262,0.07699745893478394,0.07286516577005386,0.09286754578351974,0.1138647273182869,21553152.0,21553152.0,0.0
13,1,6,5562,0.06023748591542244,0.05680350586771965,0.0724496990442276,0.09129630774259567,22781952.0,22781952.0,0.0
13,1,7,6105,0.04924473538994789,0.04510148987174034,0.0599207729101181,0.07722677290439606,25006080.0,25006080.0,0.0
13,1,8,6780,0.04124164953827858,0.03782784938812256,0.05031488090753555,0.06488846242427826,27770880.0,27770880.0,0.0
13,2,1,7115,0.2591766119003296,0.23632599413394928,0.30907052755355835,0.40618059039115906,29143040.0,29143040.0,0.0
13,2,2,7237,0.18407757580280304,0.17469465732574463,0.21951772272586823,0.26860398054122925,29642752.0,29642752.0,0.0
13,2,3,7220,0.1442255973815918,0.13674578070640564,0.17415787279605865,0.21661649644374847,29573120.0,29573120.0,0.0
13,2,4,7688,0.1166730523109436,0.10875662416219711,0.14222434163093567,0.17850077152252197,31490048.0,31490048.0,0.0
13,2,5,7841,0.08873508870601654,0.0824679359793663,0.10958398133516312,0.1400187909603119,32116736.0,32116736.0,0.0
13,2,6,7217,0.06872487813234329,0.06309011578559875,0.0843050628900528,0.1103564128279686,29560832.0,29560832.0,0.0
13,2,7,6752,0.055640704929828644,0.05102737620472908,0.0680309534072876,0.08755210787057877,27656192.0,27656192.0,0.0
13,2,8,6185,0.04628261923789978,0.04194800555706024,0.05579589679837227,0.07341299206018448,25333760.0,25333760.0,0.0
13,3,1,7060,0.2978571653366089,0.285690039396286,0.36204993724823,0.44276660680770874,28917760.0,28917760.0,0.0
13,3,2,7463,0.21176527440547943,0.20116500556468964,0.2578451931476593,0.31152281165122986,30568448.0,30568448.0,0.0
13,3,3,7028,0.15602326393127441,0.14481715857982635,0.1905791014432907,0.23793146014213562,28786688.0,28786688.0,0.0
13,3,4,6723,0.11573600769042969,0.10735920071601868,0.14056196808815002,0.1808599978685379,27537408.0,27537408.0,0.0
13,3,5,6308,0.09131650626659393,0.08352881669998169,0.10986088961362839,0.14353305101394653,25837568.0,25837568.0,0.0
13,3,6,6528,0.07146363705396652,0.06595078110694885,0.08590828627347946,0.1093568354845047,26738688.0,26738688.0,0.0
13,3,7,6597,0.0581485740840435,0.05281848460435867,0.07040023058652878,0.0918845608830452,27021312.0,27021312.0,0.0
13,3,8,6682,0.04769614711403847,0.04326299950480461,0.05772627890110016,0.07618018984794617,27369472.0,27369472.0,0.0
14,0,1,5582,0.25717976689338684,0.2382960021495819,0.3061981201171875,0.39692288637161255,22863872.0,22863872.0,0.0
14,0,2,6921,0.19915209710597992,0.18914489448070526,0.23751229047775269,0.29745543003082275,28348416.0,28348416.0,0.0
14,0,3,7699,0.16129884123802185,0.14999932050704956,0.20025449991226196,0.2616778612136841,31535104.0,31535104.0,0.0
